WEEKEND	ZIP	NRETAIL	COUNTYCD	COUNTYNM	PERPERHH	MEDSCHYR	PRCRENT	PRC55P	HHMEDAGE	OLSALES	POPULATN	MEDHVL	MEDINC	TIME
07/25/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	2977.50	1.952	44.70	43.20	17
08/01/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	2798.00	1.952	44.70	43.20	18
08/08/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	630.50	1.952	44.70	43.20	19
08/15/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	617.00	1.952	44.70	43.20	20
08/22/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	656.00	1.952	44.70	43.20	21
08/29/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	493.00	1.952	44.70	43.20	22
09/05/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	555.00	1.952	44.70	43.20	23
09/12/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	607.00	1.952	44.70	43.20	24
09/19/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	593.00	1.952	44.70	43.20	25
09/26/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	645.00	1.952	44.70	43.20	26
10/03/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	466.50	1.952	44.70	43.20	27
10/10/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	518.50	1.952	44.70	43.20	28
10/17/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	587.50	1.952	44.70	43.20	29
10/24/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	526.50	1.952	44.70	43.20	30
10/31/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	673.00	1.952	44.70	43.20	31
11/07/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	594.50	1.952	44.70	43.20	32
11/14/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	676.50	1.952	44.70	43.20	33
11/21/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	576.00	1.952	44.70	43.20	34
11/28/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	588.00	1.952	44.70	43.20	35
12/05/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	593.50	1.952	44.70	43.20	36
12/12/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	608.00	1.952	44.70	43.20	37
12/19/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	561.00	1.952	44.70	43.20	38
12/26/98	54614	3	63	LA CROSE	2.7	12.6	18	45	51	686.50	1.952	44.70	43.20	39
01/02/99	54614	3	63	LA CROSE	2.7	12.6	18	45	51	650.50	1.952	44.70	43.20	40
04/04/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	398.50	2.271	43.30	40.50	1
04/11/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	415.50	2.271	43.30	40.50	2
04/18/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	473.50	2.271	43.30	40.50	3
04/25/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	429.00	2.271	43.30	40.50	4
05/02/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	491.50	2.271	43.30	40.50	5
05/09/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	572.50	2.271	43.30	40.50	6
05/16/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	1084.00	2.271	43.30	40.50	7
05/23/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	1305.50	2.271	43.30	40.50	8
05/30/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	341.50	2.271	43.30	40.50	9
06/06/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	515.50	2.271	43.30	40.50	10
06/13/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	524.50	2.271	43.30	40.50	11
06/20/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	439.00	2.271	43.30	40.50	12
06/27/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	417.50	2.271	43.30	40.50	13
07/04/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	499.00	2.271	43.30	40.50	14
07/11/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	506.50	2.271	43.30	40.50	15
07/18/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	692.50	2.271	43.30	40.50	16
07/25/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	1627.00	2.271	43.30	40.50	17
08/01/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	1774.50	2.271	43.30	40.50	18
08/08/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	540.50	2.271	43.30	40.50	19
08/15/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	476.00	2.271	43.30	40.50	20
08/22/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	356.00	2.271	43.30	40.50	21
08/29/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	430.50	2.271	43.30	40.50	22
09/05/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	438.50	2.271	43.30	40.50	23
09/12/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	404.00	2.271	43.30	40.50	24
09/19/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	391.00	2.271	43.30	40.50	25
09/26/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	462.50	2.271	43.30	40.50	26
10/03/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	389.50	2.271	43.30	40.50	27
10/10/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	495.50	2.271	43.30	40.50	28
10/17/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	426.00	2.271	43.30	40.50	29
10/24/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	423.50	2.271	43.30	40.50	30
10/31/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	478.00	2.271	43.30	40.50	31
11/07/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	388.50	2.271	43.30	40.50	32
11/14/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	367.50	2.271	43.30	40.50	33
11/21/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	384.00	2.271	43.30	40.50	34
11/28/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	448.00	2.271	43.30	40.50	35
12/05/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	392.00	2.271	43.30	40.50	36
12/12/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	355.00	2.271	43.30	40.50	37
12/19/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	364.00	2.271	43.30	40.50	38
12/26/98	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	389.50	2.271	43.30	40.50	39
01/02/99	54622	2	11	BUFFALO 	2.4	12.5	21	49	54	435.50	2.271	43.30	40.50	40
04/04/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1429.00	2.309	38.40	27.90	1
04/11/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1451.50	2.309	38.40	27.90	2
04/18/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1519.00	2.309	38.40	27.90	3
04/25/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1489.50	2.309	38.40	27.90	4
05/02/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1732.00	2.309	38.40	27.90	5
05/09/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1998.00	2.309	38.40	27.90	6
05/16/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	3546.00	2.309	38.40	27.90	7
05/23/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	5359.00	2.309	38.40	27.90	8
05/30/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1004.00	2.309	38.40	27.90	9
06/06/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1394.50	2.309	38.40	27.90	10
06/13/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1504.50	2.309	38.40	27.90	11
06/20/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1485.50	2.309	38.40	27.90	12
06/27/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1646.00	2.309	38.40	27.90	13
07/04/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1637.00	2.309	38.40	27.90	14
07/11/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1850.50	2.309	38.40	27.90	15
07/18/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	2546.50	2.309	38.40	27.90	16
07/25/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	6761.00	2.309	38.40	27.90	17
08/01/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	6661.00	2.309	38.40	27.90	18
08/08/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1727.50	2.309	38.40	27.90	19
08/15/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1822.00	2.309	38.40	27.90	20
08/22/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	2036.50	2.309	38.40	27.90	21
08/29/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1457.00	2.309	38.40	27.90	22
09/05/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1734.50	2.309	38.40	27.90	23
09/12/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1450.50	2.309	38.40	27.90	24
09/19/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1690.50	2.309	38.40	27.90	25
09/26/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1738.50	2.309	38.40	27.90	26
10/03/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1561.50	2.309	38.40	27.90	27
10/10/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1570.50	2.309	38.40	27.90	28
10/17/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1616.50	2.309	38.40	27.90	29
10/24/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1504.50	2.309	38.40	27.90	30
10/31/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1742.00	2.309	38.40	27.90	31
11/07/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1318.00	2.309	38.40	27.90	32
11/14/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1632.00	2.309	38.40	27.90	33
11/21/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1883.50	2.309	38.40	27.90	34
11/28/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1787.00	2.309	38.40	27.90	35
12/05/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1566.50	2.309	38.40	27.90	36
12/12/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1544.50	2.309	38.40	27.90	37
12/19/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1578.00	2.309	38.40	27.90	38
12/26/98	54634	4	123	VERNON  	2.4	12.2	40	53	58	1622.00	2.309	38.40	27.90	39
01/02/99	54634	4	123	VERNON  	2.4	12.2	40	53	58	1586.50	2.309	38.40	27.90	40
04/04/98	54650	16	63	LA CROSE	2.8	13.3	27	25	42	10878.50	16.435	68.30	54.60	1
04/11/98	54650	16	63	LA CROSE	2.8	13.3	27	25	42	11118.00	16.435	68.30	54.60	2
04/18/98	54650	16	63	LA CROSE	2.8	13.3	27	25	42	11878.00	16.435	68.30	54.60	3
04/25/98	54650	16	63	LA CROSE	2.8	13.3	27	25	42	11672.00	16.435	68.30	54.60	4
05/02/98	54650	16	63	LA CROSE	2.8	13.3	27	25	42	13497.50	16.435	68.30	54.60	5
05/09/98	54650	16	63	LA CROSE	2.8	13.3	27	25	42	16432.00	16.435	68.30	54.60	6
05/16/98	54650	16	63	LA CROSE	2.8	13.3	27	25	42	37343.50	16.435	68.30	54.60	7
05/23/98	54650	16	63	LA CROSE	2.8	13.3	27	25	42	52798.00	16.435	68.30	54.60	8
05/30/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	8277.00	16.435	68.30	54.60	9
06/06/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	10522.50	16.435	68.30	54.60	10
06/13/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	10737.50	16.435	68.30	54.60	11
06/20/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11766.00	16.435	68.30	54.60	12
06/27/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11811.50	16.435	68.30	54.60	13
07/04/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	12866.50	16.435	68.30	54.60	14
07/11/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	14398.00	16.435	68.30	54.60	15
07/18/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	21400.50	16.435	68.30	54.60	16
07/25/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	56736.00	16.435	68.30	54.60	17
08/01/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	61217.00	16.435	68.30	54.60	18
08/08/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11702.50	16.435	68.30	54.60	19
08/15/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	12714.50	16.435	68.30	54.60	20
08/22/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	13184.00	16.435	68.30	54.60	21
08/29/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11192.50	16.435	68.30	54.60	22
09/05/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11182.00	16.435	68.30	54.60	23
09/12/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	10847.50	16.435	68.30	54.60	24
09/19/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11515.50	16.435	68.30	54.60	25
09/26/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	12152.00	16.435	68.30	54.60	26
10/03/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	9913.50	16.435	68.30	54.60	27
10/10/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	10471.00	16.435	68.30	54.60	28
10/17/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	10471.50	16.435	68.30	54.60	29
10/24/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11122.00	16.435	68.30	54.60	30
10/31/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11754.00	16.435	68.30	54.60	31
11/07/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	10655.00	16.435	68.30	54.60	32
11/14/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11566.50	16.435	68.30	54.60	33
11/21/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11632.50	16.435	68.30	54.60	34
11/28/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11329.50	16.435	68.30	54.60	35
12/05/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11463.00	16.435	68.30	54.60	36
12/12/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11536.00	16.435	68.30	54.60	37
12/19/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	11905.50	16.435	68.30	54.60	38
12/26/98	54650	17	63	LA CROSE	2.8	13.3	27	25	42	12486.50	16.435	68.30	54.60	39
01/02/99	54650	17	63	LA CROSE	2.8	13.3	27	25	42	12365.00	16.435	68.30	54.60	40
04/04/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	13337.50	31.593	68.30	49.60	1
04/11/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	14177.00	31.593	68.30	49.60	2
04/18/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	13883.00	31.593	68.30	49.60	3
04/25/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	13968.50	31.593	68.30	49.60	4
05/02/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	15908.00	31.593	68.30	49.60	5
05/09/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	18414.50	31.593	68.30	49.60	6
05/16/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	35090.50	31.593	68.30	49.60	7
05/23/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	57774.00	31.593	68.30	49.60	8
05/30/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	10254.00	31.593	68.30	49.60	9
06/06/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	13830.50	31.593	68.30	49.60	10
06/13/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	13970.50	31.593	68.30	49.60	11
06/20/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	14133.00	31.593	68.30	49.60	12
06/27/98	54701	44	35	EAU CLRE	2.7	14.0	42	34	45	15119.00	31.593	68.30	49.60	13
07/04/98	54701	45	35	EAU CLRE	2.7	14.0	42	34	45	16087.50	31.593	68.30	49.60	14
07/11/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	17415.00	31.593	68.30	49.60	15
07/18/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	23591.00	31.593	68.30	49.60	16
07/25/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	59467.00	31.593	68.30	49.60	17
08/01/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	67517.50	31.593	68.30	49.60	18
08/08/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	16270.00	31.593	68.30	49.60	19
08/15/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	15996.50	31.593	68.30	49.60	20
08/22/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	17406.00	31.593	68.30	49.60	21
08/29/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	14752.50	31.593	68.30	49.60	22
09/05/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	14212.00	31.593	68.30	49.60	23
09/12/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	13726.50	31.593	68.30	49.60	24
09/19/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	14583.00	31.593	68.30	49.60	25
09/26/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	16945.00	31.593	68.30	49.60	26
10/03/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	13119.50	31.593	68.30	49.60	27
10/10/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	13883.50	31.593	68.30	49.60	28
10/17/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	13761.50	31.593	68.30	49.60	29
10/24/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	14439.50	31.593	68.30	49.60	30
10/31/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	15954.50	31.593	68.30	49.60	31
11/07/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	13415.50	31.593	68.30	49.60	32
11/14/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	14298.50	31.593	68.30	49.60	33
11/21/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	14588.50	31.593	68.30	49.60	34
11/28/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	14894.50	31.593	68.30	49.60	35
12/05/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	14576.50	31.593	68.30	49.60	36
12/12/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	14311.00	31.593	68.30	49.60	37
12/19/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	14158.50	31.593	68.30	49.60	38
12/26/98	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	14288.00	31.593	68.30	49.60	39
01/02/99	54701	46	35	EAU CLRE	2.7	14.0	42	34	45	15578.00	31.593	68.30	49.60	40
04/04/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1609.00	6.410	46.40	42.10	1
04/11/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1786.00	6.410	46.40	42.10	2
04/18/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1721.50	6.410	46.40	42.10	3
04/25/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1680.50	6.410	46.40	42.10	4
05/02/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1904.50	6.410	46.40	42.10	5
05/09/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	2346.50	6.410	46.40	42.10	6
05/16/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	4838.50	6.410	46.40	42.10	7
05/23/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	7950.00	6.410	46.40	42.10	8
05/30/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1343.50	6.410	46.40	42.10	9
06/06/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1776.50	6.410	46.40	42.10	10
06/13/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1873.50	6.410	46.40	42.10	11
06/20/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1722.00	6.410	46.40	42.10	12
06/27/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	2013.50	6.410	46.40	42.10	13
07/04/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	2448.50	6.410	46.40	42.10	14
07/11/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	2469.00	6.410	46.40	42.10	15
07/18/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	2997.00	6.410	46.40	42.10	16
07/25/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	7397.50	6.410	46.40	42.10	17
08/01/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	9169.50	6.410	46.40	42.10	18
08/08/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1923.00	6.410	46.40	42.10	19
08/15/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	2156.50	6.410	46.40	42.10	20
08/22/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	2175.00	6.410	46.40	42.10	21
08/29/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1798.00	6.410	46.40	42.10	22
09/05/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1935.50	6.410	46.40	42.10	23
09/12/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1892.50	6.410	46.40	42.10	24
09/19/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1927.00	6.410	46.40	42.10	25
09/26/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	2021.00	6.410	46.40	42.10	26
10/03/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1736.50	6.410	46.40	42.10	27
10/10/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1821.50	6.410	46.40	42.10	28
10/17/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1799.00	6.410	46.40	42.10	29
10/24/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1935.00	6.410	46.40	42.10	30
10/31/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1780.50	6.410	46.40	42.10	31
11/07/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1724.00	6.410	46.40	42.10	32
11/14/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1666.50	6.410	46.40	42.10	33
11/21/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1899.50	6.410	46.40	42.10	34
11/28/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1703.50	6.410	46.40	42.10	35
12/05/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1705.50	6.410	46.40	42.10	36
12/12/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1689.00	6.410	46.40	42.10	37
12/19/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1607.50	6.410	46.40	42.10	38
12/26/98	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1772.50	6.410	46.40	42.10	39
01/02/99	54724	14	17	CHIPPEWA	2.8	12.4	25	42	50	1917.50	6.410	46.40	42.10	40
04/04/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	299.00	1.752	49.60	33.70	1
04/11/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	276.00	1.752	49.60	33.70	2
04/18/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	342.00	1.752	49.60	33.70	3
04/25/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	321.00	1.752	49.60	33.70	4
05/02/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	362.00	1.752	49.60	33.70	5
05/09/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	437.00	1.752	49.60	33.70	6
05/16/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	966.00	1.752	49.60	33.70	7
05/23/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	1452.00	1.752	49.60	33.70	8
05/30/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	268.00	1.752	49.60	33.70	9
06/06/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	272.00	1.752	49.60	33.70	10
06/13/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	378.00	1.752	49.60	33.70	11
06/20/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	403.00	1.752	49.60	33.70	12
06/27/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	416.00	1.752	49.60	33.70	13
07/04/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	461.00	1.752	49.60	33.70	14
07/11/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	489.00	1.752	49.60	33.70	15
07/18/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	680.00	1.752	49.60	33.70	16
07/25/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	2234.50	1.752	49.60	33.70	17
08/01/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	1822.00	1.752	49.60	33.70	18
08/08/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	453.00	1.752	49.60	33.70	19
08/15/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	436.00	1.752	49.60	33.70	20
08/22/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	556.00	1.752	49.60	33.70	21
08/29/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	374.00	1.752	49.60	33.70	22
09/05/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	397.00	1.752	49.60	33.70	23
09/12/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	349.00	1.752	49.60	33.70	24
09/19/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	422.00	1.752	49.60	33.70	25
09/26/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	447.00	1.752	49.60	33.70	26
10/03/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	293.00	1.752	49.60	33.70	27
10/10/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	276.00	1.752	49.60	33.70	28
10/17/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	310.00	1.752	49.60	33.70	29
10/24/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	286.00	1.752	49.60	33.70	30
10/31/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	320.00	1.752	49.60	33.70	31
11/07/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	173.00	1.752	49.60	33.70	32
11/14/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	286.00	1.752	49.60	33.70	33
11/21/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	270.00	1.752	49.60	33.70	34
11/28/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	350.00	1.752	49.60	33.70	35
12/05/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	208.00	1.752	49.60	33.70	36
